id,name,number,level_id,created_at,updated_at,base_offset,volume,bbox_min_x,bbox_min_y,bbox_min_z,bbox_max_x,bbox_max_y,bbox_max_z,start_x,start_y,end_x,end_y,length,start_z,end_z,shape,size_x,size_y,material
bm-862,20K6,,,,,0,0.01027760813,-20.81717614,5.8547,13.208,-20.74415114,12.6365,13.716,-20.78066364,12.6365,-20.78066364,5.8547,6.7818,13.716,13.716,,,,Steel
bm-863,20K6,,,,,0,0.01027760813,-21.94054886,5.8547,13.208,-21.86752386,12.6365,13.716,-21.90403636,12.6365,-21.90403636,5.8547,6.7818,13.716,13.716,,,,Steel
bm-864,20K6,,,,,0,0.01027760813,-23.06392159,5.8547,13.208,-22.99089659,12.6365,13.716,-23.02740909,12.6365,-23.02740909,5.8547,6.7818,13.716,13.716,,,,Steel
bm-865,20K6,,,,,0,0.01027760813,-24.18729432,5.8547,13.208,-24.11426932,12.6365,13.716,-24.15078182,12.6365,-24.15078182,5.8547,6.7818,13.716,13.716,,,,Steel
bm-866,20K6,,,,,0,0.01027760813,-25.31066705,5.8547,13.208,-25.23764205,12.6365,13.716,-25.27415455,12.6365,-25.27415455,5.8547,6.7818,13.716,13.716,,,,Steel
bm-867,20K6,,,,,0,0.01027760813,-26.43403977,5.8547,13.208,-26.36101477,12.6365,13.716,-26.39752727,12.6365,-26.39752727,5.8547,6.7818,13.716,13.716,,,,Steel
bm-868,20K6,,,,,0,0.007063465358,-32.5501,0.762,13.208,-32.477075,5.6769,13.716,-32.5135875,0.762,-32.5135875,5.6769,4.9149,13.716,13.716,,,,Steel
bm-869,20K6,,,,,0,0.007063465358,-31.3832875,0.762,13.208,-31.3102625,5.6769,13.716,-31.346775,0.762,-31.346775,5.6769,4.9149,13.716,13.716,,,,Steel
bm-870,20K6,,,,,0,0.007336362378,-30.216475,0.762,13.208,-30.14345,5.8547,13.716,-30.1799625,0.762,-30.1799625,5.8547,5.0927,13.716,13.716,,,,Steel
bm-871,20K6,,,,,0,0.007336362378,-29.0496625,0.762,13.208,-28.9766375,5.8547,13.716,-29.01315,0.762,-29.01315,5.8547,5.0927,13.716,13.716,,,,Steel
bm-872,20K6,,,,,0,0.007336362378,-27.88285,0.762,13.208,-27.809825,5.8547,13.716,-27.8463375,0.762,-27.8463375,5.8547,5.0927,13.716,13.716,,,,Steel
bm-873,20K6,,,,,0,0.007336362378,-26.7160375,0.762,13.208,-26.6430125,5.8547,13.716,-26.679525,0.762,-26.679525,5.8547,5.0927,13.716,13.716,,,,Steel
bm-874,20K6,,,,,0,0.007336362378,-25.549225,0.762,13.208,-25.4762,5.8547,13.716,-25.5127125,0.762,-25.5127125,5.8547,5.0927,13.716,13.716,,,,Steel
bm-875,20K6,,,,,0,0.007336362378,-24.3824125,0.762,13.208,-24.3093875,5.8547,13.716,-24.3459,0.762,-24.3459,5.8547,5.0927,13.716,13.716,,,,Steel
bm-876,20K6,,,,,0,0.007336362378,-23.2156,0.762,13.208,-23.142575,5.8547,13.716,-23.1790875,0.762,-23.1790875,5.8547,5.0927,13.716,13.716,,,,Steel
bm-877,20K6,,,,,0,0.007336362378,-22.0487875,0.762,13.208,-21.9757625,5.8547,13.716,-22.012275,0.762,-22.012275,5.8547,5.0927,13.716,13.716,,,,Steel
bm-878,20K6,,,,,0,0.007336362378,-20.881975,0.762,13.208,-20.80895,5.8547,13.716,-20.8454625,0.762,-20.8454625,5.8547,5.0927,13.716,13.716,,,,Steel
bm-879,20K6,,,,,0,0.007336362378,-19.7151625,0.762,13.208,-19.6421375,5.8547,13.716,-19.67865,0.762,-19.67865,5.8547,5.0927,13.716,13.716,,,,Steel
bm-880,20K6,,,,,0,0.007336362378,-18.54835,0.762,13.208,-18.475325,5.8547,13.716,-18.5118375,0.762,-18.5118375,5.8547,5.0927,13.716,13.716,,,,Steel
bm-881,20K6,,,,,0,0.007336362378,-17.3815375,0.762,13.208,-17.3085125,5.8547,13.716,-17.345025,0.762,-17.345025,5.8547,5.0927,13.716,13.716,,,,Steel
bm-882,20K6,,,,,0,0.007336362378,-16.214725,0.762,13.208,-16.1417,5.8547,13.716,-16.1782125,0.762,-16.1782125,5.8547,5.0927,13.716,13.716,,,,Steel
bm-883,W12X26,,,,,0,0.003412636303,-15.62700499,-2.970757565,13.40612,-15.15047205,-2.185893538,13.716,-15.55200325,-2.936577304,-15.22547379,-2.220073799,0.7874,13.716,13.716,,0,0,Steel
bm-884,W8x10,,,,,0,0.004690112004,-18.63111928,-1.574844126,13.515594,-17.48454928,0.7827504205,13.716,-18.58558664,-1.554093706,-17.53008192,0.762,2.545266244,13.716,13.716,,0,0,Steel
bm-885,W8x10,,,,,0,0.005767837757,-17.61992482,-2.035671992,13.515594,-16.26334346,0.7827504205,13.716,-17.57439217,-2.014921572,-16.3088761,0.762,3.051692045,13.716,13.716,,0,0,Steel
bm-886,W8x10,,,,,0,0.007051875573,-16.60873035,-2.496499858,13.515594,-15.04213764,0.7827504205,13.716,-16.56319771,-2.475749438,-15.08767028,0.762,3.558117847,13.716,13.716,,0,0,Steel
bm-887,_Size,,,,,0,0.002939313063,-15.0114,5.6261,17.6276,-12.1031,5.806340145,17.78,-15.0114,5.7023,-12.1031,5.7023,2.9083,17.78,17.78,,0,0,Steel
bm-888,16K2,,,,,0,0.007654806758,-7.3136125,0.762,17.3736,-7.2405875,5.8547,17.78,-7.2771,5.8547,-7.2771,0.762,5.0927,17.78,17.78,,,,Steel
bm-889,16K2,,,,,0,0.007654806758,-8.4185125,0.762,17.3736,-8.3454875,5.8547,17.78,-8.382,5.8547,-8.382,0.762,5.0927,17.78,17.78,,,,Steel
bm-890,16K2,,,,,0,0.007654806758,-9.5234125,0.762,17.3736,-9.4503875,5.8547,17.78,-9.4869,5.8547,-9.4869,0.762,5.0927,17.78,17.78,,,,Steel
bm-891,16K2,,,,,0,0.007654806758,-10.6283125,0.762,17.3736,-10.5552875,5.8547,17.78,-10.5918,5.8547,-10.5918,0.762,5.0927,17.78,17.78,,,,Steel
bm-892,16K2,,,,,0,0.007654806758,-11.7332125,0.762,17.3736,-11.6601875,5.8547,17.78,-11.6967,5.8547,-11.6967,0.762,5.0927,17.78,17.78,,,,Steel
bm-893,16K2,,,,,0,0.007343480292,-12.8381125,0.762,17.3736,-12.7650875,5.6515,17.78,-12.8016,5.6515,-12.8016,0.762,4.8895,17.78,17.78,,,,Steel
bm-894,16K2,,,,,0,0.007343480292,-13.9430125,0.762,17.3736,-13.8699875,5.6515,17.78,-13.9065,5.6515,-13.9065,0.762,4.8895,17.78,17.78,,,,Steel
bm-895,16K6,,,,,0,0.005934115156,-0.1550458333,8.5471,9.2456,-0.08202083333,12.6365,9.652,-0.1185333333,12.6365,-0.1185333333,8.5471,4.0894,9.652,9.652,,,,Steel
bm-896,16K6,,,,,0,0.005934115156,-1.365779167,8.5471,9.2456,-1.292754167,12.6365,9.652,-1.329266667,12.6365,-1.329266667,8.5471,4.0894,9.652,9.652,,,,Steel
bm-897,16K6,,,,,0,0.01061033263,-2.5765125,5.8547,9.2456,-2.5034875,12.6365,9.652,-2.54,12.6365,-2.54,5.8547,6.7818,9.652,9.652,,,,Steel
bm-898,16K6,,,,,0,0.01061033263,-3.787245833,5.8547,9.2456,-3.714220833,12.6365,9.652,-3.750733333,12.6365,-3.750733333,5.8547,6.7818,9.652,9.652,,,,Steel
bm-899,16K6,,,,,0,0.01061033263,-4.997979167,5.8547,9.2456,-4.924954167,12.6365,9.652,-4.961466667,12.6365,-4.961466667,5.8547,6.7818,9.652,9.652,,,,Steel
bm-900,W18x55,,,,,0,0.07420743109,-6.1722,0.666369,15.80896,1.0922,0.857631,17.78,-6.1722,0.762,1.0922,0.762,7.2644,17.78,17.78,,0,0,Steel
bm-901,W8x10,,,,,0,0.004721429287,12.7254,-4.939538,20.85391284,15.2781,-4.839462,21.05431884,15.2781,-4.8895,12.7254,-4.8895,2.5527,21.05431884,21.05431884,,0,0,Steel
bm-902,W8x10,,,,,0,0.004721429287,12.7254,-3.847338,20.81621587,15.2781,-3.747262,21.01662187,15.2781,-3.7973,12.7254,-3.7973,2.5527,21.01662187,21.01662187,,0,0,Steel
bm-903,W8x10,,,,,0,0.004721429287,12.7254,-2.755138,20.7785189,15.2781,-2.655062,20.9789249,15.2781,-2.7051,12.7254,-2.7051,2.5527,20.9789249,20.9789249,,0,0,Steel
bm-904,W8x10,,,,,0,0.004721429287,12.7254,-1.662938,20.74082193,15.2781,-1.562862,20.94122793,15.2781,-1.6129,12.7254,-1.6129,2.5527,20.94122793,20.94122793,,0,0,Steel
bm-905,W8x10,,,,,0,0.004721429287,12.7254,-0.570738,20.70312496,15.2781,-0.470662,20.90353096,15.2781,-0.5207,12.7254,-0.5207,2.5527,20.90353096,20.90353096,,0,0,Steel
bm-906,W16X26,,,,,0,0.03349941714,-16.24719208,5.8547,5.27764375,-16.08238974,12.6365,5.588,-16.16479091,12.6365,-16.16479091,5.8547,6.7818,5.588,5.588,,0,0,Steel
bm-907,W16X26,,,,,0,0.03349941714,-17.40058299,5.8547,5.27764375,-17.23578065,12.6365,5.588,-17.31818182,12.6365,-17.31818182,5.8547,6.7818,5.588,5.588,,0,0,Steel
bm-908,W16X26,,,,,0,0.03349941714,-18.5539739,5.8547,5.27764375,-18.38917156,12.6365,5.588,-18.47157273,12.6365,-18.47157273,5.8547,6.7818,5.588,5.588,,0,0,Steel
bm-909,W16X26,,,,,0,0.03349941714,-19.70736481,5.8547,5.27764375,-19.54256246,12.6365,5.588,-19.62496364,12.6365,-19.62496364,5.8547,6.7818,5.588,5.588,,0,0,Steel
bm-910,W16X26,,,,,0,0.03349941714,-20.86075572,5.8547,5.27764375,-20.69595337,12.6365,5.588,-20.77835455,12.6365,-20.77835455,5.8547,6.7818,5.588,5.588,,0,0,Steel
bm-911,W16X26,,,,,0,0.03398978438,-22.01414663,5.8547,5.27764375,-21.84934428,12.6365,5.588,-21.93174545,12.6365,-21.93174545,5.8547,6.7818,5.588,5.588,,0,0,Steel
bm-912,W16X26,,,,,0,0.03392336581,-23.16753754,5.8547,5.27764375,-23.00273519,12.6365,5.588,-23.08513636,12.6365,-23.08513636,5.8547,6.7818,5.588,5.588,,0,0,Steel
bm-913,W16X26,,,,,0,0.03349941714,-24.32092844,5.8547,5.27764375,-24.1561261,12.6365,5.588,-24.23852727,12.6365,-24.23852727,5.8547,6.7818,5.588,5.588,,0,0,Steel
bm-914,W16X26,,,,,0,0.03349941714,-25.47431935,5.8547,5.27764375,-25.30951701,12.6365,5.588,-25.39191818,12.6365,-25.39191818,5.8547,6.7818,5.588,5.588,,0,0,Steel
bm-915,W16X26,,,,,0,0.03349941714,-26.62771026,5.8547,5.27764375,-26.46290792,12.6365,5.588,-26.54530909,12.6365,-26.54530909,5.8547,6.7818,5.588,5.588,,0,0,Steel
bm-916,_Size,,,,,0,0.00210686687,-30.46974014,7.934501895,20.92688545,-30.2895,10.1981,21.09201581,-30.3657,7.9375,-30.3657,10.1981,2.261886633,21.09201581,21.01573488,,0,0,Steel
bm-917,_Size,,,,,0,0.002391612565,-30.3657,10.1219,20.92683488,-27.8257,10.30214014,21.01573488,-30.3657,10.1981,-27.8257,10.1981,2.54,21.01573488,21.01573488,,0,0,Steel
bm-918,_Size,,,,,0,0.00210686687,-27.9019,7.934501895,20.92688545,-27.72165986,10.1981,21.09201581,-27.8257,10.1981,-27.8257,7.9375,2.261886633,21.01573488,21.09201581,,0,0,Steel
bm-919,_Size,,,,,0,0.002391612565,-30.3657,7.833459855,21.00311581,-27.8257,8.0137,21.09201581,-27.8257,7.9375,-30.3657,7.9375,2.54,21.09201581,21.09201581,,0,0,Steel
bm-920,W8x10,,,,,0,0.005018204842,-30.3657,9.017762,20.85346935,-27.8257,9.117838,21.05387535,-27.8257,9.0678,-30.3657,9.0678,2.54,21.05387535,21.05387535,,0,0,Steel
bm-921,_Size,,,,,0,0.002119724195,0.8636,6.004101895,20.92688545,1.043840145,8.2677,21.09201581,0.9398,8.2677,0.9398,6.0071,2.261886633,21.01573488,21.09201581,,0,0,Steel
bm-922,W8x10,,,,,0,0.005018204842,-1.6002,7.087362,20.85346935,0.9398,7.187438,21.05387535,0.9398,7.1374,-1.6002,7.1374,2.54,21.05387535,21.05387535,,0,0,Steel
bm-923,W8x10,,,,,0,0.003213472647,-24.90269489,-0.9434436411,17.579594,-24.04387068,0.7827504205,17.78,-24.85716225,-0.9226932206,-24.08940332,0.762,1.851390026,17.78,17.78,,0,0,Steel
bm-924,W8x10,,,,,0,0.004278881534,-23.90305694,-1.399004903,17.579594,-22.83662149,0.7827504205,17.78,-23.8575243,-1.378254482,-22.88215414,0.762,2.352028104,17.78,17.78,,0,0,Steel
bm-925,W8x10,,,,,0,0.005344290421,-22.90341898,-1.854566165,17.579594,-21.62937231,0.7827504205,17.78,-22.85788634,-1.833815744,-21.67490495,0.762,2.852666182,17.78,17.78,,0,0,Steel
bm-926,W8x10,,,,,0,0.003012210373,-18.28404156,-0.8573853243,17.579594,-17.46443638,0.7827504205,17.78,-18.23850892,-0.8366349038,-17.50996902,0.762,1.756816422,17.78,17.78,,0,0,Steel
bm-927,W8x10,,,,,0,0.004072011589,-17.2896651,-1.310548786,17.579594,-16.26354143,0.7827504205,17.78,-17.24413246,-1.289798365,-16.30907407,0.762,2.254819442,17.78,17.78,,0,0,Steel
bm-928,W8x10,,,,,0,0.005346850284,-16.29528864,-1.763712247,17.579594,-15.06264648,0.7827504205,17.78,-16.249756,-1.742961827,-15.10817912,0.762,2.752822463,17.78,17.78,,0,0,Steel
bm-929,16K6,,,,,0,0.007654806758,12.2316875,0.762,1.905,12.3047125,5.8547,2.3114,12.2682,0.762,12.2682,5.8547,5.0927,2.3114,2.3114,,,,Steel
bm-930,16K6,,,,,0,0.006862724863,-0.0111125,-3.8735,9.2456,0.0619125,0.762,9.652,0.0254,-3.8735,0.0254,0.762,4.6355,9.652,9.652,,,,Steel
bm-931,16K6,,,,,0,0.006862724863,1.7668875,-3.8735,9.2456,1.8399125,0.762,9.652,1.8034,-3.8735,1.8034,0.762,4.6355,9.652,9.652,,,,Steel
bm-932,16K6,,,,,0,0.006862724863,2.9860875,-3.8735,9.2456,3.0591125,0.762,9.652,3.0226,-3.8735,3.0226,0.762,4.6355,9.652,9.652,,,,Steel
bm-933,16K6,,,,,0,0.006862724863,4.2052875,-3.8735,9.2456,4.2783125,0.762,9.652,4.2418,-3.8735,4.2418,0.762,4.6355,9.652,9.652,,,,Steel
bm-934,16K6,,,,,0,0.006862724863,5.4244875,-3.8735,9.2456,5.4975125,0.762,9.652,5.461,-3.8735,5.461,0.762,4.6355,9.652,9.652,,,,Steel
bm-935,16K6,,,,,0,0.006862724863,6.6436875,-3.8735,9.2456,6.7167125,0.762,9.652,6.6802,-3.8735,6.6802,0.762,4.6355,9.652,9.652,,,,Steel
bm-936,16K6,,,,,0,0.006862724863,7.8628875,-3.8735,9.2456,7.9359125,0.762,9.652,7.8994,-3.8735,7.8994,0.762,4.6355,9.652,9.652,,,,Steel
bm-937,16K6,,,,,0,0.006862724863,9.0820875,-3.8735,9.2456,9.1551125,0.762,9.652,9.1186,-3.8735,9.1186,0.762,4.6355,9.652,9.652,,,,Steel
bm-938,16K6,,,,,0,0.006862724863,10.3012875,-3.8735,9.2456,10.3743125,0.762,9.652,10.3378,-3.8735,10.3378,0.762,4.6355,9.652,9.652,,,,Steel
bm-939,16K6,,,,,0,0.006862724863,11.5204875,-3.8735,9.2456,11.5935125,0.762,9.652,11.557,-3.8735,11.557,0.762,4.6355,9.652,9.652,,,,Steel
bm-940,16K6,,,,,0,0.007654806758,-5.9547125,0.762,13.3096,-5.8816875,5.8547,13.716,-5.9182,5.8547,-5.9182,0.762,5.0927,13.716,13.716,,,,Steel
bm-941,16K6,,,,,0,0.007654806758,-5.8785125,0.762,9.2456,-5.8054875,5.8547,9.652,-5.842,5.8547,-5.842,0.762,5.0927,9.652,9.652,,,,Steel
bm-942,16K6,,,,,0,0.007654806758,-5.9039125,0.762,5.1816,-5.8308875,5.8547,5.588,-5.8674,5.8547,-5.8674,0.762,5.0927,5.588,5.588,,,,Steel
